STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,OBS_VALUE,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HND,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1996,5903954.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Honduras,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HKG,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1996,6435500.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,"Hong Kong SAR, China","Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NAC,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,2004,3.2480666E8,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,North America,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,OED,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,2004,1.237896576E9,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,OECD members,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,OSS,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,2004,1.0371059E7,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Other small states,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PSS,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,2004,2145505.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Pacific island small states,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PST,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,2004,1.041890752E9,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Post-demographic dividend,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRE,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,2004,6.32445407E8,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Pre-demographic dividend,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SST,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,2004,1.6597133E7,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Small states,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SAS,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,2004,1.325950587E9,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,South Asia,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TSA,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,2004,1.325950587E9,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,South Asia (IDA & IBRD),"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SSF,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,2004,7.58653144E8,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Sub-Saharan Africa,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SSA,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,2004,6.82493463E8,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Sub-Saharan Africa (excluding high income),"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TSS,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,2004,7.58653144E8,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Sub-Saharan Africa (IDA & IBRD),"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UMC,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,2004,2.451601935E9,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Upper middle income,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,WLD,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,2004,6.492769815E9,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,World,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFG,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,2004,2.3560654E7,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Afghanistan,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,QAT,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1995,514325.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Qatar,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ROU,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1995,2.268427E7,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Romania,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,RUS,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1995,1.48375787E8,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Russian Federation,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,RWA,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1995,5674118.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Rwanda,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,WSM,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1995,174571.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Samoa,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SMR,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1995,25158.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,San Marino,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,STP,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1995,134895.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,São Tomé and Príncipe,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SAU,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1995,1.3289245E7,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Saudi Arabia,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SEN,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1995,8848101.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Senegal,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SRB,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1995,7628264.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Serbia,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SYC,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1995,75304.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Seychelles,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLE,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1995,4179179.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Sierra Leone,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SGP,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1995,3524506.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Singapore,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SXM,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1995,31772.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Sint Maarten (Dutch part),"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SVK,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1995,5361999.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Slovak Republic,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SVN,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1995,1989872.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Slovenia,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLB,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1995,384733.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Solomon Islands,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SOM,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1995,7285007.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,"Somalia, Federal Republic of","Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZAF,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1995,4.4541554E7,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,South Africa,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COL,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1998,3.7792165E7,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Colombia,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COM,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1998,516597.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Comoros,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COD,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1998,4.72976E7,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,"Congo, Dem. Rep.","Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COG,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1998,2952061.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,"Congo, Rep.","Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CRI,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1998,3782838.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Costa Rica,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CIV,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1998,1.6663948E7,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Côte d’Ivoire,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HRV,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1998,4532135.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Croatia,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CUB,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1998,1.1034712E7,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Cuba,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CUW,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1998,144472.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Curaçao,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CYP,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1998,914548.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Cyprus,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CZE,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1998,1.0294373E7,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Czechia,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DNK,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1998,5304219.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Denmark,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DJI,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1998,699352.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Djibouti,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DMA,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1998,69124.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Dominica,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DOM,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1998,8310362.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Dominican Republic,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECU,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1998,1.2251184E7,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Ecuador,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDV,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1996,262347.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Maldives,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLI,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1996,1.0407278E7,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Mali,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLT,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1996,379905.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Malta,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MHL,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1996,48775.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Marshall Islands,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MRT,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1996,2358188.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Mauritania,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MUS,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1996,1133996.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Mauritius,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MEX,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1996,9.2452702E7,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Mexico,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FSM,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1996,110710.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,"Micronesia, Fed. Sts.","Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDA,WB_WDI_SP_POP_TOTL,_T,_T,_T,PS,_Z,_Z,_Z,1996,2947293.0,_Z,COUNT,2,WB_WDI,P1Y,0,A,PU,Annual,Moldova,"Population, total",Total,All age ranges or no breakdown by age,Total,Persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
